car_id,timestamp,x,y,state,lane
76,2024-02-11T21:24:30.855604+03:00,860.32495,592.17755,UP,R3
70,2024-02-11T21:24:30.855604+03:00,679.89233,333.37213,UP,R2
63,2024-02-11T21:24:30.897274+03:00,369.34528,470.42172,DOWN,L1
66,2024-02-11T21:24:30.897274+03:00,693.2761,296.45776,UP,R3
69,2024-02-11T21:24:30.897274+03:00,483.22684,409.9404,DOWN,L2
73,2024-02-11T21:24:30.897274+03:00,695.64526,378.43652,UP,R2
74,2024-02-11T21:24:30.897274+03:00,556.9294,316.00537,DOWN,L2
75,2024-02-11T21:24:30.897274+03:00,673.37964,520.7374,UP,R1
76,2024-02-11T21:24:30.897274+03:00,855.31537,582.7776,UP,R3
70,2024-02-11T21:24:30.897274+03:00,679.779,332.58832,UP,R2
63,2024-02-11T21:24:30.938944+03:00,366.0408,473.82635,DOWN,L1
66,2024-02-11T21:24:30.938944+03:00,693.3401,296.0959,UP,R3
69,2024-02-11T21:24:30.938944+03:00,482.7317,411.12338,DOWN,L2
73,2024-02-11T21:24:30.938944+03:00,695.00464,376.69617,UP,R2
74,2024-02-11T21:24:30.938944+03:00,556.08923,317.05463,DOWN,L2
75,2024-02-11T21:24:30.938944+03:00,672.82086,513.0636,UP,R1
76,2024-02-11T21:24:30.938944+03:00,850.4877,574.5215,UP,R3
70,2024-02-11T21:24:30.938944+03:00,679.7385,331.52786,UP,R2
63,2024-02-11T21:24:30.980614+03:00,363.1037,477.42322,DOWN,L1
66,2024-02-11T21:24:30.980614+03:00,693.13403,295.7435,UP,R3
69,2024-02-11T21:24:30.980614+03:00,481.71753,413.46857,DOWN,L2
73,2024-02-11T21:24:30.980614+03:00,694.3058,375.24652,UP,R2
74,2024-02-11T21:24:30.980614+03:00,555.79236,317.31714,DOWN,L2
75,2024-02-11T21:24:30.980614+03:00,672.5016,505.27484,UP,R1
76,2024-02-11T21:24:30.980614+03:00,845.9991,567.2103,UP,R3
70,2024-02-11T21:24:30.980614+03:00,679.6447,330.6339,UP,R2
63,2024-02-11T21:24:31.022284+03:00,359.60303,481.51517,DOWN,L1
66,2024-02-11T21:24:31.022284+03:00,693.28894,294.80667,UP,R3
69,2024-02-11T21:24:31.022284+03:00,479.12518,416.377,DOWN,L2
73,2024-02-11T21:24:31.022284+03:00,693.5714,373.76312,UP,R2
74,2024-02-11T21:24:31.022284+03:00,555.5216,317.48547,DOWN,L2
75,2024-02-11T21:24:31.022284+03:00,671.6328,497.817,UP,R1
76,2024-02-11T21:24:31.022284+03:00,841.6316,559.7627,UP,R3
70,2024-02-11T21:24:31.022284+03:00,679.978,329.7999,UP,R2
63,2024-02-11T21:24:31.063954+03:00,355.20135,485.62494,DOWN,L1
66,2024-02-11T21:24:31.063954+03:00,693.3982,294.61404,UP,R3
69,2024-02-11T21:24:31.063954+03:00,478.89703,417.87103,DOWN,L2
73,2024-02-11T21:24:31.063954+03:00,693.39795,372.69098,UP,R2
74,2024-02-11T21:24:31.063954+03:00,555.58246,317.98145,DOWN,L2
75,2024-02-11T21:24:31.063954+03:00,670.71814,492.21014,UP,R1
76,2024-02-11T21:24:31.063954+03:00,837.5017,552.7434,UP,R3
63,2024-02-11T21:24:31.105624+03:00,351.27667,489.5885,DOWN,L1
66,2024-02-11T21:24:31.105624+03:00,693.43335,294.19244,UP,R3
69,2024-02-11T21:24:31.105624+03:00,477.03174,419.9449,DOWN,L2
73,2024-02-11T21:24:31.105624+03:00,693.36255,371.16006,UP,R2
74,2024-02-11T21:24:31.105624+03:00,554.51587,318.33682,DOWN,L2
75,2024-02-11T21:24:31.105624+03:00,670.0394,485.61,UP,R1
76,2024-02-11T21:24:31.105624+03:00,833.5132,546.1859,UP,R3
63,2024-02-11T21:24:31.147294+03:00,347.1599,493.57782,DOWN,L1
66,2024-02-11T21:24:31.147294+03:00,693.2615,294.04868,UP,R3
69,2024-02-11T21:24:31.147294+03:00,478.24637,420.9342,DOWN,L2
73,2024-02-11T21:24:31.147294+03:00,693.05176,369.39413,UP,R2
74,2024-02-11T21:24:31.147294+03:00,553.51,318.76584,DOWN,L2
75,2024-02-11T21:24:31.147294+03:00,669.4036,479.48303,UP,R1
76,2024-02-11T21:24:31.147294+03:00,829.70526,539.6571,UP,R3
63,2024-02-11T21:24:31.188964+03:00,342.1671,498.23615,DOWN,L1
66,2024-02-11T21:24:31.188964+03:00,693.01074,292.96286,UP,R3
69,2024-02-11T21:24:31.188964+03:00,477.00586,423.1338,DOWN,L2
73,2024-02-11T21:24:31.188964+03:00,692.9902,368.02185,UP,R2
74,2024-02-11T21:24:31.188964+03:00,553.26135,318.97687,DOWN,L2
75,2024-02-11T21:24:31.188964+03:00,668.6484,473.65686,UP,R1
76,2024-02-11T21:24:31.188964+03:00,826.23035,533.55707,UP,R3
77,2024-02-11T21:24:31.188964+03:00,699.3855,691.47546,UNKNOWN,R2
63,2024-02-11T21:24:31.230634+03:00,337.65082,502.62317,DOWN,L1
66,2024-02-11T21:24:31.230634+03:00,692.7096,292.50336,UP,R3
69,2024-02-11T21:24:31.230634+03:00,475.43042,425.79163,DOWN,L2
73,2024-02-11T21:24:31.230634+03:00,693.16077,366.70856,UP,R2
74,2024-02-11T21:24:31.230634+03:00,552.99457,319.37463,DOWN,L2
75,2024-02-11T21:24:31.230634+03:00,668.54395,468.0269,UP,R1
76,2024-02-11T21:24:31.230634+03:00,822.7766,527.7236,UP,R3
77,2024-02-11T21:24:31.230634+03:00,697.6051,683.65015,UP,R2
63,2024-02-11T21:24:31.272304+03:00,333.36328,507.0707,DOWN,L1
66,2024-02-11T21:24:31.272304+03:00,692.5913,292.45038,UP,R3
69,2024-02-11T21:24:31.272304+03:00,473.95523,427.99274,DOWN,L2
73,2024-02-11T21:24:31.272304+03:00,693.2095,365.31284,UP,R2
74,2024-02-11T21:24:31.272304+03:00,552.72815,319.669,DOWN,L2
75,2024-02-11T21:24:31.272304+03:00,667.9818,462.2237,UP,R1
76,2024-02-11T21:24:31.272304+03:00,819.2217,521.58624,UP,R3
77,2024-02-11T21:24:31.272304+03:00,695.8184,670.55133,right_lane_change,R1
78,2024-02-11T21:24:31.272304+03:00,586.1206,289.66022,UNKNOWN,L2
70,2024-02-11T21:24:31.272304+03:00,680.498,324.32422,UNKNOWN,R2
63,2024-02-11T21:24:31.313974+03:00,328.1512,512.0906,DOWN,L1
66,2024-02-11T21:24:31.313974+03:00,692.2682,292.05353,UP,R3
69,2024-02-11T21:24:31.313974+03:00,472.5318,430.15118,DOWN,L2
73,2024-02-11T21:24:31.313974+03:00,692.88824,363.9151,UP,R2
74,2024-02-11T21:24:31.313974+03:00,552.3948,320.18887,DOWN,L2
75,2024-02-11T21:24:31.313974+03:00,667.339,457.21222,UP,R1
76,2024-02-11T21:24:31.313974+03:00,816.3091,516.1378,UP,R3
77,2024-02-11T21:24:31.313974+03:00,692.1644,652.1067,UP,R1
78,2024-02-11T21:24:31.313974+03:00,586.09155,289.82635,DOWN,L2
70,2024-02-11T21:24:31.313974+03:00,679.9596,323.77777,UP,R2
63,2024-02-11T21:24:31.355644+03:00,323.62854,516.47253,DOWN,L1
66,2024-02-11T21:24:31.355644+03:00,692.2228,291.69302,UP,R3
69,2024-02-11T21:24:31.355644+03:00,470.6117,432.58368,DOWN,L2
73,2024-02-11T21:24:31.355644+03:00,692.3714,362.31992,UP,R2
74,2024-02-11T21:24:31.355644+03:00,552.70135,320.3485,DOWN,L2
75,2024-02-11T21:24:31.355644+03:00,666.81757,452.1955,UP,R1
76,2024-02-11T21:24:31.355644+03:00,813.19794,511.05518,UP,R3
77,2024-02-11T21:24:31.355644+03:00,689.6852,635.6855,UP,R1
78,2024-02-11T21:24:31.355644+03:00,586.0467,289.9073,DOWN,L2
70,2024-02-11T21:24:31.355644+03:00,680.0168,323.23853,UP,R2
63,2024-02-11T21:24:31.397314+03:00,318.1241,521.7502,DOWN,L1
66,2024-02-11T21:24:31.397314+03:00,692.228,291.12228,UP,R3
69,2024-02-11T21:24:31.397314+03:00,468.8709,435.55383,DOWN,L2
73,2024-02-11T21:24:31.397314+03:00,692.1391,361.11877,UP,R2
74,2024-02-11T21:24:31.397314+03:00,552.2571,321.31555,DOWN,L2
75,2024-02-11T21:24:31.397314+03:00,666.1162,447.9098,UP,R1
76,2024-02-11T21:24:31.397314+03:00,809.87524,505.98322,UP,R3
77,2024-02-11T21:24:31.397314+03:00,687.5631,620.1876,UP,R1
78,2024-02-11T21:24:31.397314+03:00,585.9115,290.21408,DOWN,L2
70,2024-02-11T21:24:31.397314+03:00,680.07275,322.91907,UP,R2
63,2024-02-11T21:24:31.438984+03:00,312.5586,526.94037,DOWN,L1
66,2024-02-11T21:24:31.438984+03:00,692.44495,291.13846,DOWN,R3
69,2024-02-11T21:24:31.438984+03:00,467.3938,437.90863,DOWN,L2
73,2024-02-11T21:24:31.438984+03:00,692.12103,359.96027,UP,R2
74,2024-02-11T21:24:31.438984+03:00,551.76996,321.88297,DOWN,L2
75,2024-02-11T21:24:31.438984+03:00,665.3645,443.30048,UP,R1
76,2024-02-11T21:24:31.438984+03:00,807.54956,500.49115,UP,R3
77,2024-02-11T21:24:31.438984+03:00,686.35175,605.14136,UP,R1
78,2024-02-11T21:24:31.438984+03:00,586.1378,290.24915,DOWN,L2
70,2024-02-11T21:24:31.438984+03:00,680.21326,322.1261,UP,R2
63,2024-02-11T21:24:31.480654+03:00,306.79944,532.7784,DOWN,L1
66,2024-02-11T21:24:31.480654+03:00,692.24207,290.01108,UP,R3
69,2024-02-11T21:24:31.480654+03:00,465.5199,440.30844,DOWN,L2
73,2024-02-11T21:24:31.480654+03:00,692.3471,358.54025,UP,R2
74,2024-02-11T21:24:31.480654+03:00,551.65186,321.5874,UP,L2
75,2024-02-11T21:24:31.480654+03:00,665.04175,439.04498,UP,R1
76,2024-02-11T21:24:31.480654+03:00,804.9669,496.3426,UP,R3
77,2024-02-11T21:24:31.480654+03:00,684.50574,591.73645,UP,R1
78,2024-02-11T21:24:31.480654+03:00,586.0631,290.22864,UP,L2
70,2024-02-11T21:24:31.480654+03:00,680.06616,321.5579,UP,R2
63,2024-02-11T21:24:31.522324+03:00,301.25525,540.13544,DOWN,L1
66,2024-02-11T21:24:31.522324+03:00,692.2811,289.9809,UP,R3
69,2024-02-11T21:24:31.522324+03:00,463.52783,442.61362,DOWN,L2
73,2024-02-11T21:24:31.522324+03:00,691.9597,357.2226,UP,R2
74,2024-02-11T21:24:31.522324+03:00,551.36505,322.15268,DOWN,L2
75,2024-02-11T21:24:31.522324+03:00,664.75195,434.86462,UP,R1
76,2024-02-11T21:24:31.522324+03:00,802.50525,492.55334,UP,R3
77,2024-02-11T21:24:31.522324+03:00,682.5569,578.4309,UP,R1
78,2024-02-11T21:24:31.522324+03:00,585.9696,290.46002,DOWN,L2
70,2024-02-11T21:24:31.522324+03:00,679.7142,321.0434,UP,R2
63,2024-02-11T21:24:31.563994+03:00,295.62115,546.19934,DOWN,L1
66,2024-02-11T21:24:31.563994+03:00,692.40125,289.18817,UP,R3
69,2024-02-11T21:24:31.563994+03:00,461.4599,444.7579,DOWN,L2
73,2024-02-11T21:24:31.563994+03:00,691.4606,355.99225,UP,R2
74,2024-02-11T21:24:31.563994+03:00,550.71027,322.68506,DOWN,L2
75,2024-02-11T21:24:31.563994+03:00,664.3085,430.94183,UP,R1
76,2024-02-11T21:24:31.563994+03:00,800.0504,486.96368,UP,R3
77,2024-02-11T21:24:31.563994+03:00,680.6795,566.83685,UP,R1
78,2024-02-11T21:24:31.563994+03:00,586.1298,290.80566,DOWN,L2
70,2024-02-11T21:24:31.563994+03:00,679.5867,320.68988,UP,R2
63,2024-02-11T21:24:31.605664+03:00,288.98877,553.4391,DOWN,L1
66,2024-02-11T21:24:31.605664+03:00,692.32434,289.1043,UP,R3
69,2024-02-11T21:24:31.605664+03:00,459.61774,447.81894,DOWN,L2
73,2024-02-11T21:24:31.605664+03:00,690.93335,354.72064,UP,R2
74,2024-02-11T21:24:31.605664+03:00,550.53284,323.10052,DOWN,L2
75,2024-02-11T21:24:31.605664+03:00,663.9558,427.04803,UP,R1
76,2024-02-11T21:24:31.605664+03:00,797.0978,482.58826,UP,R3
77,2024-02-11T21:24:31.605664+03:00,679.1323,556.14197,UP,R1
78,2024-02-11T21:24:31.605664+03:00,585.9385,291.15225,DOWN,L2
70,2024-02-11T21:24:31.605664+03:00,679.181,319.9463,UP,R2
63,2024-02-11T21:24:31.647334+03:00,281.29932,560.3353,DOWN,L1
66,2024-02-11T21:24:31.647334+03:00,692.457,288.2389,UP,R3
69,2024-02-11T21:24:31.647334+03:00,458.07587,450.8781,DOWN,L2
73,2024-02-11T21:24:31.647334+03:00,690.9265,353.48676,UP,R2
74,2024-02-11T21:24:31.647334+03:00,550.1719,323.763,DOWN,L2
75,2024-02-11T21:24:31.647334+03:00,663.4995,423.67572,UP,R1
76,2024-02-11T21:24:31.647334+03:00,794.6261,478.70114,UP,R3
77,2024-02-11T21:24:31.647334+03:00,678.605,546.1399,UP,R1
78,2024-02-11T21:24:31.647334+03:00,585.46796,291.24756,DOWN,L2
70,2024-02-11T21:24:31.647334+03:00,679.2013,319.1201,UP,R2
63,2024-02-11T21:24:31.689004+03:00,271.1305,566.68396,DOWN,L1
66,2024-02-11T21:24:31.689004+03:00,692.49176,287.4105,UP,R3
69,2024-02-11T21:24:31.689004+03:00,455.82687,454.05838,DOWN,L2
73,2024-02-11T21:24:31.689004+03:00,690.6223,352.559,UP,R2
74,2024-02-11T21:24:31.689004+03:00,549.8327,324.3197,DOWN,L2
75,2024-02-11T21:24:31.689004+03:00,663.4142,419.84766,UP,R1
76,2024-02-11T21:24:31.689004+03:00,792.6301,474.42828,UP,R3
77,2024-02-11T21:24:31.689004+03:00,677.27484,536.8449,UP,R1
78,2024-02-11T21:24:31.689004+03:00,585.09155,291.3431,DOWN,L2
70,2024-02-11T21:24:31.689004+03:00,679.3093,318.6625,UP,R2
63,2024-02-11T21:24:31.730674+03:00,264.64725,571.5022,DOWN,L1
66,2024-02-11T21:24:31.730674+03:00,692.9906,286.57568,UP,R3
69,2024-02-11T21:24:31.730674+03:00,453.82516,457.16476,DOWN,L2
73,2024-02-11T21:24:31.730674+03:00,690.4625,351.32568,UP,R2
74,2024-02-11T21:24:31.730674+03:00,549.1113,324.7141,DOWN,L2
75,2024-02-11T21:24:31.730674+03:00,663.2242,415.92688,UP,R1
76,2024-02-11T21:24:31.730674+03:00,790.5669,470.1786,UP,R3
77,2024-02-11T21:24:31.730674+03:00,675.6526,528.093,UP,R1
78,2024-02-11T21:24:31.730674+03:00,585.11755,291.19363,UP,L2
70,2024-02-11T21:24:31.730674+03:00,679.3246,318.13403,UP,R2
66,2024-02-11T21:24:31.772344+03:00,693.1682,286.23633,UP,R3
69,2024-02-11T21:24:31.772344+03:00,451.85434,460.30872,DOWN,L2
73,2024-02-11T21:24:31.772344+03:00,690.5491,350.12375,UP,R2
74,2024-02-11T21:24:31.772344+03:00,548.8021,324.85852,DOWN,L2
75,2024-02-11T21:24:31.772344+03:00,662.9133,412.58154,UP,R1
76,2024-02-11T21:24:31.772344+03:00,788.39124,466.2107,UP,R3
77,2024-02-11T21:24:31.772344+03:00,675.1005,519.34814,UP,R1
78,2024-02-11T21:24:31.772344+03:00,584.93365,291.18274,UP,L2
70,2024-02-11T21:24:31.772344+03:00,679.5935,316.79755,UP,R2
79,2024-02-11T21:24:31.772344+03:00,569.62964,304.13025,UNKNOWN,L2
66,2024-02-11T21:24:31.814014+03:00,693.1426,285.37985,UP,R3
69,2024-02-11T21:24:31.814014+03:00,448.80606,464.09912,DOWN,L2
73,2024-02-11T21:24:31.814014+03:00,690.3624,348.72238,UP,R2
74,2024-02-11T21:24:31.814014+03:00,548.1776,325.36792,DOWN,L2
75,2024-02-11T21:24:31.814014+03:00,662.8197,409.47174,UP,R1
76,2024-02-11T21:24:31.814014+03:00,786.2958,462.37323,UP,R3
77,2024-02-11T21:24:31.814014+03:00,674.0547,511.89966,UP,R1
78,2024-02-11T21:24:31.814014+03:00,584.7294,291.311,DOWN,L2
70,2024-02-11T21:24:31.814014+03:00,679.6537,316.43207,UP,R2
79,2024-02-11T21:24:31.814014+03:00,569.316,305.02985,DOWN,L2
66,2024-02-11T21:24:31.855684+03:00,692.9837,285.16376,UP,R3
69,2024-02-11T21:24:31.855684+03:00,446.04132,467.10138,DOWN,L2
73,2024-02-11T21:24:31.855684+03:00,690.14307,347.74786,UP,R2
74,2024-02-11T21:24:31.855684+03:00,547.71027,325.68768,DOWN,L2
75,2024-02-11T21:24:31.855684+03:00,662.5478,406.581,UP,R1
76,2024-02-11T21:24:31.855684+03:00,784.24927,459.23145,UP,R3
77,2024-02-11T21:24:31.855684+03:00,673.3905,504.19226,UP,R1
78,2024-02-11T21:24:31.855684+03:00,584.3303,291.46155,DOWN,L2
70,2024-02-11T21:24:31.855684+03:00,679.38293,315.6427,UP,R2
79,2024-02-11T21:24:31.855684+03:00,569.11914,306.81653,DOWN,L2
66,2024-02-11T21:24:31.897354+03:00,692.39197,284.41187,UP,R3
69,2024-02-11T21:24:31.897354+03:00,443.56354,470.75165,DOWN,L2
73,2024-02-11T21:24:31.897354+03:00,689.5668,346.4735,UP,R2
74,2024-02-11T21:24:31.897354+03:00,547.23505,325.92615,DOWN,L2
75,2024-02-11T21:24:31.897354+03:00,662.07996,403.26477,UP,R1
76,2024-02-11T21:24:31.897354+03:00,781.90826,455.2232,UP,R3
77,2024-02-11T21:24:31.897354+03:00,672.7079,497.03058,UP,R1
78,2024-02-11T21:24:31.897354+03:00,584.0261,291.4985,DOWN,L2
70,2024-02-11T21:24:31.897354+03:00,679.5935,314.83823,UP,R2
79,2024-02-11T21:24:31.897354+03:00,568.94385,306.5649,UP,L2
66,2024-02-11T21:24:31.939024+03:00,692.2567,284.5802,DOWN,R3
69,2024-02-11T21:24:31.939024+03:00,440.98706,474.04077,DOWN,L2
73,2024-02-11T21:24:31.939024+03:00,689.4254,345.92563,UP,R2
74,2024-02-11T21:24:31.939024+03:00,546.5997,326.64734,DOWN,L2
75,2024-02-11T21:24:31.939024+03:00,661.822,400.16248,UP,R1
76,2024-02-11T21:24:31.939024+03:00,780.1583,451.96103,UP,R3
77,2024-02-11T21:24:31.939024+03:00,672.26794,490.66516,UP,R1
78,2024-02-11T21:24:31.939024+03:00,583.7207,291.47693,UP,L2
79,2024-02-11T21:24:31.939024+03:00,568.7073,306.22845,UP,L2
66,2024-02-11T21:24:31.980694+03:00,692.23035,283.805,UP,R3
69,2024-02-11T21:24:31.980694+03:00,438.0361,477.2942,DOWN,L2
73,2024-02-11T21:24:31.980694+03:00,689.4512,344.90866,UP,R2
74,2024-02-11T21:24:31.980694+03:00,545.90063,327.38065,DOWN,L2
75,2024-02-11T21:24:31.980694+03:00,661.4215,397.49475,UP,R1
76,2024-02-11T21:24:31.980694+03:00,778.3388,448.67184,UP,R3
77,2024-02-11T21:24:31.980694+03:00,671.4391,484.64633,UP,R1
78,2024-02-11T21:24:31.980694+03:00,583.3237,291.3891,UP,L2
79,2024-02-11T21:24:31.980694+03:00,568.6765,306.08923,UP,L2
66,2024-02-11T21:24:32.022364+03:00,691.64966,283.5329,UP,R3
69,2024-02-11T21:24:32.022364+03:00,435.34152,481.28168,DOWN,L2
73,2024-02-11T21:24:32.022364+03:00,689.078,343.39703,UP,R2
74,2024-02-11T21:24:32.022364+03:00,545.3624,327.9675,DOWN,L2
75,2024-02-11T21:24:32.022364+03:00,661.16614,394.47754,UP,R1
76,2024-02-11T21:24:32.022364+03:00,776.11896,445.3447,UP,R3
77,2024-02-11T21:24:32.022364+03:00,670.4365,478.52234,UP,R1
78,2024-02-11T21:24:32.022364+03:00,582.8883,291.1847,UP,L2
79,2024-02-11T21:24:32.022364+03:00,568.5292,305.80316,UP,L2
66,2024-02-11T21:24:32.064034+03:00,691.3342,283.0177,UP,R3
69,2024-02-11T21:24:32.064034+03:00,432.64148,485.2827,DOWN,L2
73,2024-02-11T21:24:32.064034+03:00,688.75305,342.1886,UP,R2
74,2024-02-11T21:24:32.064034+03:00,545.436,328.60605,DOWN,L2
75,2024-02-11T21:24:32.064034+03:00,660.95447,391.67065,UP,R1
76,2024-02-11T21:24:32.064034+03:00,774.4447,442.3125,UP,R3
77,2024-02-11T21:24:32.064034+03:00,669.5053,472.63257,UP,R1
78,2024-02-11T21:24:32.064034+03:00,582.9536,291.12915,UP,L2
79,2024-02-11T21:24:32.064034+03:00,568.27234,305.8208,DOWN,L2
66,2024-02-11T21:24:32.105704+03:00,691.3936,282.8224,UP,R3
69,2024-02-11T21:24:32.105704+03:00,429.57947,489.18274,DOWN,L2
73,2024-02-11T21:24:32.105704+03:00,689.04626,340.82346,UP,R2
74,2024-02-11T21:24:32.105704+03:00,544.9586,329.2358,DOWN,L2
75,2024-02-11T21:24:32.105704+03:00,661.17944,389.04514,UP,R1
76,2024-02-11T21:24:32.105704+03:00,772.85284,439.72833,UP,R3
77,2024-02-11T21:24:32.105704+03:00,668.7783,466.95264,UP,R1
78,2024-02-11T21:24:32.105704+03:00,583.2241,291.31647,DOWN,L2
79,2024-02-11T21:24:32.105704+03:00,568.3081,306.2019,DOWN,L2
66,2024-02-11T21:24:32.147374+03:00,691.2234,282.23767,UP,R3
69,2024-02-11T21:24:32.147374+03:00,426.07846,492.99908,DOWN,L2
73,2024-02-11T21:24:32.147374+03:00,688.74365,340.00644,UP,R2
74,2024-02-11T21:24:32.147374+03:00,544.0352,329.99005,DOWN,L2
75,2024-02-11T21:24:32.147374+03:00,661.17584,385.96542,UP,R1
76,2024-02-11T21:24:32.147374+03:00,770.9423,436.21167,UP,R3
77,2024-02-11T21:24:32.147374+03:00,667.9586,460.76758,UP,R1
78,2024-02-11T21:24:32.147374+03:00,583.22107,291.65662,DOWN,L2
79,2024-02-11T21:24:32.147374+03:00,568.29553,306.55826,DOWN,L2
66,2024-02-11T21:24:32.189044+03:00,691.21643,282.0738,UP,R3
69,2024-02-11T21:24:32.189044+03:00,423.32422,497.28406,DOWN,L2
73,2024-02-11T21:24:32.189044+03:00,687.65656,339.0601,UP,R2
74,2024-02-11T21:24:32.189044+03:00,543.34155,330.45914,DOWN,L2
75,2024-02-11T21:24:32.189044+03:00,660.7838,383.4843,UP,R1
76,2024-02-11T21:24:32.189044+03:00,769.32404,433.47638,UP,R3
77,2024-02-11T21:24:32.189044+03:00,667.73535,455.906,UP,R1
78,2024-02-11T21:24:32.189044+03:00,582.76276,291.7281,DOWN,L2
79,2024-02-11T21:24:32.189044+03:00,568.0824,306.7453,DOWN,L2
66,2024-02-11T21:24:32.230714+03:00,690.80676,281.62427,UP,R3
69,2024-02-11T21:24:32.230714+03:00,419.86414,501.80762,DOWN,L2
73,2024-02-11T21:24:32.230714+03:00,687.14905,338.2506,UP,R2
74,2024-02-11T21:24:32.230714+03:00,542.9259,331.10083,DOWN,L2
75,2024-02-11T21:24:32.230714+03:00,660.4032,381.43024,UP,R1
76,2024-02-11T21:24:32.230714+03:00,767.89343,430.60266,UP,R3
77,2024-02-11T21:24:32.230714+03:00,667.5689,450.65173,UP,R1
78,2024-02-11T21:24:32.230714+03:00,582.64514,291.9347,DOWN,L2
79,2024-02-11T21:24:32.230714+03:00,567.7906,306.765,DOWN,L2
66,2024-02-11T21:24:32.272384+03:00,690.7047,281.76837,DOWN,R3
69,2024-02-11T21:24:32.272384+03:00,416.1938,506.60352,DOWN,L2
73,2024-02-11T21:24:32.272384+03:00,686.9553,337.74292,UP,R2
74,2024-02-11T21:24:32.272384+03:00,542.51953,331.41803,DOWN,L2
75,2024-02-11T21:24:32.272384+03:00,660.25195,379.62415,UP,R1
76,2024-02-11T21:24:32.272384+03:00,766.2965,427.95667,UP,R3
77,2024-02-11T21:24:32.272384+03:00,666.87915,446.03137,UP,R1
78,2024-02-11T21:24:32.272384+03:00,581.9895,292.08197,DOWN,L2
79,2024-02-11T21:24:32.272384+03:00,566.658,306.99487,DOWN,L2
66,2024-02-11T21:24:32.314054+03:00,690.52423,281.5476,UP,R3
69,2024-02-11T21:24:32.314054+03:00,412.28418,511.7111,DOWN,L2
73,2024-02-11T21:24:32.314054+03:00,686.56683,336.346,UP,R2
74,2024-02-11T21:24:32.314054+03:00,541.5835,332.1811,DOWN,L2
75,2024-02-11T21:24:32.314054+03:00,659.8921,376.9649,UP,R1
76,2024-02-11T21:24:32.314054+03:00,764.7942,425.22345,UP,R3
77,2024-02-11T21:24:32.314054+03:00,666.2927,442.0421,UP,R1
78,2024-02-11T21:24:32.314054+03:00,581.51904,292.42145,DOWN,L2
79,2024-02-11T21:24:32.314054+03:00,566.07446,307.2759,DOWN,L2
66,2024-02-11T21:24:32.355724+03:00,690.27026,281.1231,UP,R3
69,2024-02-11T21:24:32.355724+03:00,408.50284,516.3371,DOWN,L2
73,2024-02-11T21:24:32.355724+03:00,686.19775,335.42313,UP,R2
74,2024-02-11T21:24:32.355724+03:00,540.7566,332.86487,DOWN,L2
75,2024-02-11T21:24:32.355724+03:00,659.5864,374.93677,UP,R1
76,2024-02-11T21:24:32.355724+03:00,762.80304,422.20215,UP,R3
77,2024-02-11T21:24:32.355724+03:00,665.82556,437.60773,UP,R1
78,2024-02-11T21:24:32.355724+03:00,581.0998,292.69714,DOWN,L2
79,2024-02-11T21:24:32.355724+03:00,565.2644,307.5347,DOWN,L2
66,2024-02-11T21:24:32.397394+03:00,690.1213,280.8349,UP,R3
69,2024-02-11T21:24:32.397394+03:00,405.33014,521.76154,DOWN,L2
73,2024-02-11T21:24:32.397394+03:00,686.46533,334.1759,UP,R2
74,2024-02-11T21:24:32.397394+03:00,540.4256,333.34216,DOWN,L2
75,2024-02-11T21:24:32.397394+03:00,659.20605,372.96936,UP,R1
76,2024-02-11T21:24:32.397394+03:00,761.51013,419.94135,UP,R3
77,2024-02-11T21:24:32.397394+03:00,665.48254,433.41962,UP,R1
78,2024-02-11T21:24:32.397394+03:00,580.6885,293.11493,DOWN,L2
79,2024-02-11T21:24:32.397394+03:00,564.4785,308.29242,DOWN,L2
70,2024-02-11T21:24:32.397394+03:00,677.11,306.6977,UNKNOWN,R2
66,2024-02-11T21:24:32.439064+03:00,690.2279,280.40167,UP,R3
69,2024-02-11T21:24:32.439064+03:00,401.2423,527.1768,DOWN,L2
73,2024-02-11T21:24:32.439064+03:00,686.39954,333.40167,UP,R2
74,2024-02-11T21:24:32.439064+03:00,539.5376,334.03827,DOWN,L2
75,2024-02-11T21:24:32.439064+03:00,659.2555,370.5047,UP,R1
76,2024-02-11T21:24:32.439064+03:00,760.18176,417.17563,UP,R3
77,2024-02-11T21:24:32.439064+03:00,664.7809,429.33624,UP,R1
78,2024-02-11T21:24:32.439064+03:00,580.34875,293.1563,DOWN,L2
79,2024-02-11T21:24:32.439064+03:00,563.6722,308.60736,DOWN,L2
70,2024-02-11T21:24:32.439064+03:00,677.21545,306.12775,UP,R2
66,2024-02-11T21:24:32.480734+03:00,690.5969,280.33344,UP,R3
69,2024-02-11T21:24:32.480734+03:00,396.95435,532.639,DOWN,L2
73,2024-02-11T21:24:32.480734+03:00,686.1794,332.46286,UP,R2
74,2024-02-11T21:24:32.480734+03:00,538.82666,334.54657,DOWN,L2
75,2024-02-11T21:24:32.480734+03:00,659.2302,368.28674,UP,R1
76,2024-02-11T21:24:32.480734+03:00,758.5834,414.72305,UP,R3
77,2024-02-11T21:24:32.480734+03:00,664.09906,425.43362,UP,R1
78,2024-02-11T21:24:32.480734+03:00,580.25323,293.3834,DOWN,L2
79,2024-02-11T21:24:32.480734+03:00,563.6687,308.6667,DOWN,L2
70,2024-02-11T21:24:32.480734+03:00,677.247,305.8501,UP,R2
